Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,PavedDrive_P,PavedDrive_Y,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,MiscVal_log,PoolArea_log,LotArea_log,3SsnPorch_log,LowQualFinSF_log,KitchenAbvGr_log,BsmtFinSF2_log,ScreenPorch_log,BsmtHalfBath_log,EnclosedPorch_log,MasVnrArea_log,OpenPorchSF_log,LotFrontage_log,BsmtFinSF1_log,WoodDeckSF_log,TotalBsmtSF_log,1stFlrSF_log,GrLivArea_log,SalePrice,SalePrice_log
736,75,60.0,10800,7,7,1914,1970,0.0,3,3,4,3,2,3,390.0,1,0.0,490.0,880.0,2,880,888,0,1768,0.0,0.0,1,1,2,1,3,6,2,3,1914.0,1,2.0,320.0,3,3,0,341,0,0,0,0,0,0,0,10,2006,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.287394001418473,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,5.834810737062605,4.110873864173311,5.968707559985366,0.0,6.78105762593618,6.78105762593618,7.478169694159785,163000,12.001511614739405
737,90,60.0,8544,3,4,1950,1950,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,4,1040,0,0,1040,0.0,0.0,2,0,2,2,3,6,0,0,1949.0,1,2.0,400.0,3,3,0,0,0,0,0,0,0,0,0,7,2006,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.053101595549691,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,4.110873864173311,0.0,0.0,0.0,6.947937068614969,6.947937068614969,93500,11.445727410406752
738,60,72.0,10463,8,5,2005,2005,0.0,4,3,4,3,1,1,0.0,1,0.0,893.0,893.0,5,901,900,0,1801,0.0,0.0,2,1,3,1,4,8,1,4,2005.0,3,3.0,800.0,3,3,0,116,0,0,0,0,0,0,0,6,2006,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.25569607369698,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,4.762173934797756,4.290459441148391,0.0,0.0,6.795705775173514,6.804614520062624,7.496652438168283,239900,12.3879816172226
739,90,60.0,10800,5,5,1987,1988,0.0,3,3,4,4,4,6,1200.0,1,0.0,0.0,1200.0,3,1200,0,0,1200,3.0,0.0,3,0,3,1,3,5,0,0,0.0,0,0.0,0.0,0,0,120,0,0,0,0,0,0,0,0,3,2009,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,9.287394001418473,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,4.110873864173311,7.0909098220799835,4.795790545596741,7.0909098220799835,7.0909098220799835,7.0909098220799835,179000,12.095146671399466
740,60,65.0,9313,7,5,2004,2004,0.0,4,3,4,3,1,1,0.0,1,0.0,864.0,864.0,5,864,864,0,1728,0.0,0.0,2,1,3,1,4,7,0,0,2004.0,2,2.0,572.0,3,3,187,56,0,0,0,0,0,0,0,4,2009,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.139273923542323,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,4.04305126783455,4.189654742026425,0.0,5.236441962829949,6.762729506931879,6.762729506931879,7.455298485683291,190000,12.154784614286667
741,70,60.0,9600,5,7,1910,2002,0.0,3,4,2,2,1,1,0.0,1,0.0,264.0,264.0,5,768,664,0,1432,0.0,0.0,2,0,2,1,3,7,0,0,1910.0,1,2.0,360.0,3,4,270,0,112,0,0,0,0,4,0,5,2007,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,9.169622538697624,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,4.727387818712341,0.0,0.0,4.110873864173311,0.0,5.602118820879701,5.579729825986222,6.645090969505644,7.267525427828172,132000,11.790564777297387
742,20,65.0,6768,6,8,1961,1996,0.0,3,4,3,3,2,6,832.0,1,0.0,80.0,912.0,4,912,0,0,912,1.0,1.0,1,0,3,1,4,5,0,0,1962.0,1,1.0,288.0,3,3,168,0,0,0,0,0,0,4,0,5,2008,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,8.820108644508608,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,4.189654742026425,6.725033642166843,5.1298987149230735,6.816735880594968,6.816735880594968,6.816735880594968,142000,11.863589378812122
743,20,65.0,8450,7,5,2000,2001,108.0,3,3,4,3,1,1,0.0,1,0.0,1349.0,1349.0,5,1349,0,0,1349,0.0,0.0,2,0,3,1,3,6,0,0,2000.0,1,2.0,539.0,3,3,120,55,0,0,0,0,0,4,0,12,2007,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.042040056544483,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,4.6913478822291435,4.02535169073515,4.189654742026425,0.0,4.795790545596741,7.2078598714324755,7.2078598714324755,7.2078598714324755,179000,12.095146671399466
744,80,70.0,12886,5,6,1963,1999,0.0,3,3,4,3,3,5,444.0,1,0.0,76.0,520.0,5,1464,0,0,1464,0.0,1.0,2,0,3,1,3,6,1,3,1997.0,2,2.0,480.0,3,3,302,0,0,0,100,0,0,0,0,10,2009,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.46397433028839,0.0,0.0,0.6931471805599453,0.0,4.61512051684126,0.6931471805599453,0.0,0.0,0.0,4.2626798770413155,6.09807428216624,5.713732805509369,6.255750041753367,7.289610521451167,7.289610521451167,175000,12.07254696717504
745,120,41.0,5395,8,5,1993,1993,0.0,4,3,4,3,1,6,733.0,1,0.0,604.0,1337.0,4,1337,0,0,1337,1.0,0.0,2,0,2,1,4,5,1,3,1993.0,2,2.0,462.0,3,3,96,0,70,168,0,0,0,0,0,10,2008,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,8.593413217327646,5.1298987149230735,0.0,0.6931471805599453,0.0,0.0,0.0,4.2626798770413155,0.0,0.0,3.7376696182833684,6.598509028614515,4.574710978503383,7.198931240688173,7.198931240688173,7.198931240688173,180000,12.100717685412471
746,60,80.0,8963,8,9,1976,1996,289.0,5,4,3,4,1,6,575.0,5,80.0,487.0,1142.0,5,1175,1540,0,2715,0.0,1.0,3,1,4,1,4,11,2,3,1994.0,3,2.0,831.0,3,3,0,204,0,0,0,0,0,0,0,7,2008,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.100971834920818,0.0,0.0,0.6931471805599453,4.394449154672439,0.0,0.6931471805599453,0.0,5.66988092298052,5.3230099791384085,4.394449154672439,6.3561076606958915,0.0,7.04141166379481,7.069874128458572,7.906915488678587,299800,12.61087420020211
747,60,64.0,8795,7,5,2000,2000,0.0,4,3,4,3,1,6,300.0,1,0.0,652.0,952.0,5,980,1276,0,2256,0.0,0.0,2,1,4,1,4,8,1,3,2000.0,3,2.0,554.0,3,3,224,54,0,0,0,0,0,0,0,4,2009,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.082052351674651,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,4.007333185232471,4.174387269895637,5.707110264748875,5.41610040220442,6.859614903654202,6.8885724595653635,7.721791776817535,236000,12.371591321286905
748,70,65.0,11700,7,7,1880,2003,0.0,4,3,3,2,1,1,0.0,1,0.0,1240.0,1240.0,3,1320,1320,0,2640,0.0,0.0,1,1,4,1,4,8,1,4,1950.0,1,4.0,864.0,3,3,181,0,386,0,0,0,0,0,0,5,2009,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.367429587218957,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,5.958424693029782,0.0,0.0,4.189654742026425,0.0,5.204006687076795,7.123672785204607,7.186144304522325,7.878912912297133,265979,12.491176396967154
749,20,59.0,10593,7,5,1996,1996,338.0,4,3,4,3,1,6,919.0,1,0.0,801.0,1720.0,5,1720,0,0,1720,1.0,0.0,2,0,3,1,4,7,1,3,1996.0,3,2.0,527.0,3,3,240,56,154,0,0,0,0,0,0,3,2010,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.268043082104471,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,5.043425116919247,5.82600010738045,4.04305126783455,4.0943445622221,6.824373670043086,5.484796933490655,7.450660796211539,7.450660796211539,7.450660796211539,260400,12.469978029554953
750,50,50.0,8405,4,3,1945,1950,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,3,1088,441,0,1529,0.0,0.0,2,0,4,1,3,9,0,0,1945.0,1,1.0,240.0,3,3,92,0,185,0,0,0,0,0,0,4,2009,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.036701015565063,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,5.225746673713202,0.0,0.0,3.9318256327243257,0.0,4.532599493153256,0.0,6.9930151229329605,7.333023014386481,98000,11.49273296168228
751,50,55.0,8800,4,7,1910,2004,0.0,3,3,3,2,1,1,0.0,1,0.0,576.0,576.0,4,792,348,0,1140,0.0,0.0,1,0,3,1,3,7,0,0,0.0,0,0.0,0.0,0,0,0,160,0,0,0,0,0,0,0,6,2010,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.082620630373812,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,5.081404364984463,4.02535169073515,0.0,0.0,6.3578422665081,6.675823221634848,7.039660349862076,96500,11.477308649967686
752,60,64.0,7750,7,5,2003,2003,0.0,4,3,4,3,1,1,0.0,1,0.0,660.0,660.0,5,660,660,0,1320,0.0,0.0,2,1,3,1,4,6,0,0,2003.0,3,2.0,400.0,3,3,0,48,0,0,0,0,0,0,0,8,2007,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,8.955577146281511,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,3.8918202981106265,4.174387269895637,0.0,0.0,6.493753839851686,6.493753839851686,7.186144304522325,162000,11.995357787034976
753,20,79.0,9236,6,5,1997,1997,0.0,3,4,4,3,4,6,1200.0,1,0.0,279.0,1479.0,5,1494,0,0,1494,1.0,0.0,2,0,3,1,4,6,0,0,1997.0,2,2.0,576.0,3,3,168,27,0,0,0,0,0,0,0,7,2006,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.13097243659261,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,3.332204510175204,4.382026634673881,7.0909098220799835,5.1298987149230735,7.299797366758161,7.3098814858247865,7.3098814858247865,217000,12.28765724080691
754,60,80.0,10240,8,5,2005,2005,178.0,4,3,4,3,2,1,0.0,1,0.0,1030.0,1030.0,4,1038,1060,0,2098,0.0,0.0,2,1,3,1,5,8,1,4,2005.0,2,3.0,878.0,3,3,192,52,0,0,0,0,0,0,0,3,2006,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.234154550075438,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,5.187385805840755,3.970291913552122,4.394449154672439,0.0,5.262690188904886,6.93828448401696,6.946013991099227,7.649216319820633,275500,12.526346537332584
755,20,61.0,7930,6,8,1969,2005,0.0,3,3,3,3,1,6,439.0,2,472.0,115.0,1026.0,4,1026,0,0,1026,1.0,0.0,1,0,3,1,4,5,0,0,1969.0,2,2.0,440.0,3,3,171,48,0,0,0,0,0,0,0,7,2009,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,8.97853441008332,0.0,0.0,0.6931471805599453,6.159095388491933,0.0,0.0,0.0,0.0,3.8918202981106265,4.127134385045092,6.0867747269123065,5.147494476813453,6.934397209928558,6.934397209928558,6.934397209928558,156000,11.957617696467539
