Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,PavedDrive_P,PavedDrive_Y,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,MiscVal_log,PoolArea_log,LotArea_log,3SsnPorch_log,LowQualFinSF_log,KitchenAbvGr_log,BsmtFinSF2_log,ScreenPorch_log,BsmtHalfBath_log,EnclosedPorch_log,MasVnrArea_log,OpenPorchSF_log,LotFrontage_log,BsmtFinSF1_log,WoodDeckSF_log,TotalBsmtSF_log,1stFlrSF_log,GrLivArea_log
1903,90,70.0,8145,7,6,1940,1950,0.0,3,3,3,3,1,2,246.0,1,0.0,674.0,920.0,5,1240,1240,0,2480,0.0,0.0,2,1,5,2,3,13,2,4,1940.0,1,2.0,400.0,3,3,0,0,57,0,0,0,0,0,0,7,2009,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.005282288208358,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,4.060443010546419,0.0,0.0,4.2626798770413155,5.5093883366279774,0.0,6.825460036255307,7.123672785204607,7.816416983691801
1904,20,70.0,9100,5,6,1954,1954,0.0,3,4,3,3,2,3,154.0,5,694.0,264.0,1112.0,5,1112,0,0,1112,1.0,0.0,1,0,2,1,3,6,1,4,1954.0,1,1.0,390.0,3,3,0,0,0,0,0,0,0,3,0,10,2009,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,9.116139576577355,0.0,0.0,0.6931471805599453,6.543911845564792,0.0,0.0,0.0,0.0,0.0,4.2626798770413155,5.043425116919247,0.0,7.014814351275545,7.014814351275545,7.014814351275545
1905,20,90.0,13339,6,6,1960,1960,132.0,3,3,3,3,1,2,65.0,4,875.0,621.0,1561.0,3,1561,0,0,1561,1.0,0.0,2,0,3,1,3,6,1,4,1960.0,3,2.0,463.0,3,3,0,148,0,0,120,0,0,0,0,5,2009,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.498522319469615,0.0,0.0,0.6931471805599453,6.775366090936392,4.795790545596741,0.0,0.0,4.890349128221754,5.003946305945459,4.51085950651685,4.189654742026425,0.0,7.3537223303996315,7.3537223303996315,7.3537223303996315
1906,50,78.0,15600,5,7,1949,2005,0.0,3,3,3,3,1,4,312.0,3,507.0,248.0,1067.0,2,986,537,0,1523,1.0,0.0,2,0,3,1,2,7,1,3,1949.0,1,1.0,295.0,3,3,0,0,81,0,0,0,0,0,0,10,2009,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.65509029374725,0.0,0.0,0.6931471805599453,6.230481447578482,0.0,0.0,4.406719247264253,0.0,0.0,4.3694478524670215,5.746203190540153,0.0,6.97354301952014,6.894670039433482,7.329093736246592
1907,20,100.0,17500,6,5,1954,1954,420.0,3,3,3,3,3,2,784.0,4,435.0,91.0,1310.0,5,1906,0,0,1906,1.0,0.0,1,1,3,1,3,6,2,4,1954.0,1,2.0,576.0,3,3,0,201,0,0,0,0,0,0,0,1,2009,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.770013301136158,0.0,0.0,0.6931471805599453,6.077642243349034,0.0,0.0,0.0,6.042632833682381,5.308267697401205,4.61512051684126,6.665683717782408,0.0,7.1785454837637,7.553286605600419,7.553286605600419
1908,160,24.0,1733,6,6,1980,1980,0.0,3,3,3,3,1,1,0.0,1,0.0,516.0,516.0,3,516,516,0,1032,0.0,0.0,1,0,2,1,3,5,1,3,1980.0,1,2.0,452.0,3,3,279,0,0,0,0,0,0,4,0,5,2009,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,7.458186157340487,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,3.2188758248682006,0.0,5.634789603169249,6.248042874508429,6.248042874508429,6.940222469119639
1909,160,24.0,1488,6,6,1980,1992,0.0,3,4,4,3,2,5,471.0,1,0.0,90.0,561.0,3,561,668,0,1229,1.0,0.0,1,1,2,1,4,5,1,3,1980.0,3,2.0,462.0,3,3,176,0,0,0,0,0,0,4,0,10,2009,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,7.305860032684009,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,3.2188758248682006,6.156978985585555,5.176149732573829,6.331501849893691,6.331501849893691,7.114769448366463
1910,160,24.0,1612,6,6,1980,1980,0.0,3,3,4,3,1,1,0.0,1,0.0,561.0,561.0,3,561,668,0,1229,0.0,0.0,1,1,2,1,3,5,1,3,1980.0,3,2.0,462.0,3,3,154,0,0,0,0,0,0,3,0,7,2009,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,7.385851078125209,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,3.2188758248682006,0.0,5.043425116919247,6.331501849893691,6.331501849893691,7.114769448366463
1911,80,70.0,13607,6,6,1986,1986,242.0,3,4,3,3,1,5,454.0,1,0.0,118.0,572.0,4,1182,800,0,1982,1.0,0.0,2,1,3,1,3,6,1,3,1986.0,3,2.0,501.0,3,3,400,112,0,0,0,0,0,0,1500,4,2009,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.313886831633462,0.0,9.518413134075697,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,5.493061443340548,4.727387818712341,4.2626798770413155,6.12029741895095,5.993961427306569,6.35088571671474,7.075808863978387,7.592366128519796
1912,20,70.0,17597,7,9,1971,2009,0.0,4,4,4,3,1,6,803.0,5,419.0,581.0,1803.0,3,2365,0,0,2365,1.0,0.0,2,0,3,1,5,7,2,4,1971.0,3,2.0,551.0,3,3,200,144,0,0,0,0,0,4,0,7,2009,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.775540538205506,0.0,0.0,0.6931471805599453,6.040254711277414,0.0,0.0,0.0,0.0,4.976733742420574,4.2626798770413155,6.6895992691789665,5.303304908059076,7.4977617006225685,7.768956044538332,7.768956044538332
1913,70,50.0,8660,5,6,1900,1993,0.0,3,3,3,3,1,1,0.0,1,0.0,760.0,760.0,5,928,928,312,2168,0.0,0.0,2,0,5,1,4,11,0,0,1998.0,1,2.0,576.0,3,3,467,160,78,0,0,0,0,0,0,12,2009,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.066585468331045,0.0,5.746203190540153,0.6931471805599453,0.0,0.0,0.0,4.3694478524670215,0.0,5.081404364984463,3.9318256327243257,0.0,6.148468295917647,6.634633357861686,6.834108738813838,7.682021510826875
1914,30,60.0,10200,4,6,1925,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,572.0,572.0,2,572,0,0,572,0.0,0.0,1,0,2,1,3,4,0,0,1940.0,1,1.0,200.0,3,3,0,0,72,0,0,0,0,0,0,5,2009,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.23024103368252,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,4.290459441148391,0.0,0.0,4.110873864173311,0.0,0.0,6.35088571671474,6.35088571671474,6.35088571671474
1915,120,44.0,3843,8,5,2007,2008,174.0,5,3,5,3,4,6,1476.0,1,0.0,120.0,1596.0,5,1648,0,0,1648,1.0,1.0,2,0,2,1,5,5,1,4,2007.0,3,2.0,482.0,3,3,162,53,0,153,0,0,0,0,0,6,2009,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,8.254268770090183,5.0369526024136295,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,5.1647859739235145,3.9889840465642745,3.8066624897703196,7.29776828253138,5.093750200806762,7.3758821482150125,7.407924322559599,7.407924322559599
1916,30,109.0,21780,2,4,1910,1950,0.0,2,2,0,0,0,0,0.0,0,0.0,0.0,0.0,3,810,0,0,810,0.0,0.0,1,0,1,1,3,4,0,0,1975.0,1,1.0,280.0,3,3,119,24,0,0,0,0,0,0,0,3,2009,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,9.988793309115229,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,3.2188758248682006,4.700480365792417,0.0,4.787491742782046,0.0,6.698268054115413,6.698268054115413
1917,60,75.0,10125,8,5,2000,2001,0.0,4,3,4,3,1,5,445.0,4,250.0,412.0,1107.0,5,1040,1012,0,2052,0.0,0.0,2,1,3,1,4,7,1,3,2000.0,3,3.0,642.0,3,3,210,91,0,0,0,0,0,0,0,5,2009,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.222861652529854,0.0,0.0,0.6931471805599453,5.5254529391317835,0.0,0.0,0.0,0.0,4.5217885770490405,4.330733340286331,6.100318952020064,5.351858133476067,7.010311867307229,6.947937068614969,7.627057417018934
1918,85,75.0,9750,6,6,1977,1977,0.0,3,3,3,3,3,5,767.0,1,0.0,135.0,902.0,5,926,0,0,926,1.0,0.0,1,0,2,1,3,5,1,3,1977.0,1,1.0,351.0,3,3,319,0,0,0,0,0,0,3,0,4,2009,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.18512512283512,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,4.330733340286331,6.643789733147672,5.768320995793772,6.805722553416985,6.831953565565855,6.831953565565855
1919,85,72.0,9360,6,7,1977,1977,0.0,3,3,4,3,3,6,841.0,2,116.0,0.0,957.0,3,1287,0,0,1287,1.0,0.0,1,1,2,1,3,5,2,2,1977.0,2,2.0,541.0,3,3,302,39,0,0,120,0,0,2,0,11,2009,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.144307401371744,0.0,0.0,0.6931471805599453,4.762173934797756,4.795790545596741,0.0,0.0,0.0,3.6888794541139363,4.290459441148391,6.7357800142423265,5.713732805509369,6.86484777797086,7.160845906664299,7.160845906664299
1920,20,82.0,11070,5,5,1991,1991,0.0,3,3,4,3,1,4,55.0,1,0.0,1527.0,1582.0,3,1595,0,0,1595,1.0,0.0,2,0,2,1,3,5,0,0,1991.0,1,2.0,672.0,3,3,0,0,0,0,0,0,0,0,0,4,2009,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9.312084355859467,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,4.418840607796598,4.02535169073515,0.0,7.367077059881012,7.3752557780097545,7.3752557780097545
1921,20,113.0,13438,9,5,2008,2008,246.0,5,3,5,3,4,6,1758.0,1,0.0,432.0,2190.0,5,2036,0,0,2036,1.0,0.0,2,0,3,1,5,9,1,5,2008.0,3,3.0,780.0,3,3,90,154,0,0,0,0,0,0,0,7,2009,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.505916206547065,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,5.5093883366279774,5.043425116919247,4.736198448394496,7.472500744737558,4.51085950651685,7.692113339595466,7.619233416226805,7.619233416226805
1922,20,79.0,14463,9,5,2008,2008,406.0,5,3,5,3,4,6,1115.0,1,0.0,526.0,1641.0,5,1641,0,0,1641,1.0,0.0,2,0,3,1,5,7,0,0,2008.0,3,3.0,885.0,3,3,0,95,0,0,0,0,0,0,0,1,2009,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.579418082631959,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,6.008813185442595,4.564348191467836,4.382026634673881,7.017506142941256,0.0,7.403670290012373,7.403670290012373,7.403670290012373
